,Unnamed: 0,author_review_count,rating,title,date,location,body,Seat Type,Aircraft Type,Seat Layout,Date Flown,Type Of Traveller,Seat Legroom,Seat Recline,Seat Width,Aisle Space,Seat Storage,Recommended,airline_slug,airline,Viewing Tv Screen,Power Supply,Sleep Comfort,Sitting Comfort,Seat/bed Width,Seat/bed Length,Seat Privacy,cleaned_body,scores,pos_score,neu_score,neg_score,compound_score
2296,2297,2.0,0.4,"""seats very close together""",2016-02-22,Australia,"Flying from Adelaide to Dubai on an Emirates Boeing 777-300 was very average, the seats were very close together and the only storage space was in the tiny seat back pocket or under the seat but half was cut off by the IFE box. The seat back power supply was really annoying as it worked if I put pressure on the plug. Seat recline was average and seat width was a bit narrow. The IFE screen was fine though and worked without issues.",Economy Class,Boeing 777-300,3x4x3,February 2016,Business,0.6,0.2,0.4,0.6,0.4,no,emirates,Emirates,0.8,0.6,,,,,,flying adelaide dubai emirate boeing average seat close together storage space tiny seat back pocket seat half cut ife box seat back power supply really annoying worked put pressure plug seat recline average seat width bit narrow ife screen fine though worked without issue,"{'neg': 0.149, 'neu': 0.815, 'pos': 0.037, 'compound': -0.6697}",0.037,0.815,0.149,-0.6697
2297,2298,0.0,0.5,"""most uncomfortable flight""",2016-01-20,United Kingdom,"Travelled in Economy Class from Dubai to London. We were a group of 4 seated in Zone D seat 32. During the whole flight there was a very cold breeze above our heads, in spite of all air vents closed. Cabin crew were made aware of this and we were told that the temperature could be adjusted by them. If they did anything, it did not make any difference. It was one of the most uncomfortable flight we have flown.",Economy Class,A380,3x4x3,January 2016,Family Leisure,0.8,0.8,0.8,0.8,0.8,True,emirates,Emirates,0.8,0.8,,,,,,travelled economy class dubai london group seated zone seat whole flight cold breeze head spite air vent closed cabin crew made aware told temperature could adjusted anything make difference uncomfortable flight flown,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.7184}",0.0,0.833,0.167,-0.7184
2298,2299,0.0,0.2,"""not for long haul flights""",2016-01-06,United Kingdom,"Seats very narrow and uncomfortable, the A380 may be the largest airliner for carrying passengers but they have cut down on the sizes of the seats. Hardly any padding on the seats, very basic and certainly not for long haul flights.",Economy Class,A380,3x4x3,November 2015,Couple Leisure,0.2,0.4,0.2,0.2,0.6,no,emirates,Emirates,0.6,0.6,,,,,,seat narrow uncomfortable may largest airliner carrying passenger cut size seat hardly padding seat basic certainly long haul flight,"{'neg': 0.203, 'neu': 0.693, 'pos': 0.104, 'compound': -0.3182}",0.104,0.693,0.203,-0.3182
2299,2300,0.0,0.5,"""not up to date plane""",2015-12-22,Netherlands,"Love flying with Emirates A380. Excellent, even in economy class. However the Boeing 777-300 from Dubai to Chennai on the 21th of dec was an old, not up to date plane. Emirates unworthy. The economy seats are old, not wide enough. Not up to current standards. That 1 inch extra does miracles. The IFE was also outdated. Happy the service is not outdated, but very good staff. Not looking forward to the return flight as both legs are on a Boeing 777-300.",Economy Class,Boeing 777-300,3x4x3,December 2015,Couple Leisure,0.4,0.8,0.2,0.2,0.6,True,emirates,Emirates,0.2,0.6,,,,,,love flying emirate excellent even economy class however boeing dubai chennai th dec old date plane emirate unworthy economy seat old wide enough current standard inch extra miracle ife outdated happy service outdated good staff looking forward return flight leg boeing,"{'neg': 0.053, 'neu': 0.622, 'pos': 0.325, 'compound': 0.946}",0.325,0.622,0.053,0.946
2300,2301,0.0,0.9,"""Extremely comfy seat""",2015-12-07,United Arab Emirates,"Seat 24A in front row of upper deck Economy section of Emirates brand new 2 class A380, used on Bangkok Dubai sector. Bulk head seat but generous leg room and good seat width. Extremely comfy seat. Window seat but no window, but compensated by shelf and side storage compartment. The upper deck economy section is much smaller than the main deck and service is fast and attentive.",Economy Class,A380 2 class,2x4x2,December 2015,Solo Leisure,1.0,1.0,1.0,1.0,1.0,True,emirates,Emirates,1.0,1.0,,,,,,seat front row upper deck economy section emirate brand new class used bangkok dubai sector bulk head seat generous leg room good seat width extremely comfy seat window seat window compensated shelf side storage compartment upper deck economy section much smaller main deck service fast attentive,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.7351}",0.124,0.876,0.0,0.7351
2301,2302,0.0,0.8,"""good for economy""",2015-11-30,United States,New York to Dubai return. Outbound Middle aisle seat and return a window seat. Must say they were both good for economy. I was able to catch some sleep. Food and drink plentiful. Had 3 choices of entrees. I like A380 over Boeing 777s. I think it's much smoother.,Economy Class,A380,3x4x3,November 2015,Solo Leisure,0.8,0.8,0.8,0.8,0.8,True,emirates,Emirates,1.0,1.0,,,,,,new york dubai return outbound middle aisle seat return window seat must say good economy able catch sleep food drink plentiful choice entree like boeing think much smoother,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.6597}",0.172,0.828,0.0,0.6597
2302,2303,0.0,0.5,"""Seat was pretty good""",2015-11-21,United Kingdom,"Not impressed with the service onboard or the food! Flew London to Hong Kong via Dubai and return. Seat itself was pretty good along with the entertainment system but we felt that the crew were uninterested in the passengers and saw them as a inconvenience, the meals were below average bar the final one. Not really feeling the Emirates experience I'm afraid.",Economy Class,A380,3x4x3,November 2015,Couple Leisure,0.8,0.6,0.8,0.6,0.6,True,emirates,Emirates,1.0,1.0,,,,,,impressed service onboard food flew london hong kong via dubai return seat pretty good along entertainment system felt crew uninterested passenger saw inconvenience meal average bar final really feeling emirate experience afraid,"{'neg': 0.059, 'neu': 0.615, 'pos': 0.326, 'compound': 0.8832}",0.326,0.615,0.059,0.8832
2303,2304,0.0,0.5,"""seating uncomfortable""",2015-10-30,Australia,"Emirates seems like two different airlines. Their A380 provide economy passengers with good legroom, wide and comfortable seats. Everything modern and hi-tech. Step aboard their 777s and it is a shock for the unwary. Just because it is possible to squeeze 10 seats across on the 777, does not mean it is a sensible thing to do. Many other airlines still have 3-3-3 seating on their 777s. Emirates has 3-4-3.  I found the seating uncomfortable. If the person seated next to you isn't a close friend or relative, it is going to be uncomfortably intimate.  For a short flight, the 777 is adequate. On long-haul routes, it is a poor choice. Emirates service is almost always efficient, and the inflight entertainment is excellent. The downfall is the seating on the 777s.",Economy Class,Boeing 777-300,3x4x3,September 2015,Solo Leisure,0.6,0.6,0.2,0.6,0.8,True,emirates,Emirates,0.8,0.8,,,,,,emirate seems like two different airline provide economy passenger good legroom wide comfortable seat everything modern hi tech step aboard shock unwary possible squeeze seat across mean sensible thing many airline still seating emirate found seating uncomfortable person seated next close friend relative going uncomfortably intimate short flight adequate long haul route poor choice emirate service almost always efficient inflight entertainment excellent downfall seating,"{'neg': 0.128, 'neu': 0.594, 'pos': 0.278, 'compound': 0.8984}",0.278,0.594,0.128,0.8984
2304,2305,0.0,0.5,"""never fly with Emirates again""",2015-10-10,Australia,I will never fly with Emirates again. The aisle was very narrow as were the seats on this Boeing 777 with 3x4x3 layout. I had to tuck my elbows tightly into my sides to eat my meal. The food was awful. The selection was far from ideal. We did 4 flights over a month and each leg was the same.,Economy Class,Boeing 777,3x4x3,September 2015,Couple Leisure,0.2,0.4,0.4,0.4,0.2,no,emirates,Emirates,0.6,0.4,,,,,,never fly emirate aisle narrow seat boeing layout tuck elbow tightly side eat meal food awful selection far ideal flight month leg,"{'neg': 0.114, 'neu': 0.758, 'pos': 0.129, 'compound': 0.1027}",0.129,0.758,0.114,0.1027
2305,2306,1.0,0.8,"""okay, but nothing great""",2015-09-28,Australia,"We were in 2 middle seats on the aisle (20F/G). The seats are narrow. I'm not big (170cm) but my elbows could not fit within the width of the seat; I had to use the armrests. This was fine with my wife, but awkward with my other neighbor until they worked out that I was happy with the back of the armrest and they were happy with the front. The distance to the seat in front is not great, but allows for things in the seat pocket without hitting them with your knees. If the person in front reclines a little, all is okay. But, if they recline as far as the seat goes - well, there's just no way you can eat or lean forward to read. Overall, okay, but nothing great.",Economy Class,Boeing 777-200ER,3x4x3,September 2015,Couple Leisure,0.8,0.8,0.4,0.6,0.6,True,emirates,Emirates,0.8,1.0,,,,,,middle seat aisle seat narrow big cm elbow could fit within width seat use armrest fine wife awkward neighbor worked happy back armrest happy front distance seat front great allows thing seat pocket without hitting knee person front reclines little okay recline far seat go well way eat lean forward read overall okay nothing great,"{'neg': 0.022, 'neu': 0.627, 'pos': 0.351, 'compound': 0.9706}",0.351,0.627,0.022,0.9706
2306,2307,0.0,0.6,"""the seat had ample legroom """,2015-09-17,Pakistan,"ISB-DXB and DXB-ISB. The outbound flight was excellent, with the new Y seats, the seat had ample legroom and a great recline. For a short 3 hour flight, this was the perfect Economy class. The return was something different. We got the old cabin, and as soon as I sat down, the difference was felt. The legroom was limited, the IFE was not working. My seat covers were torn and worse, the seat didn't recline due to the plane being so old. I got broken, sub-standard earphones, which I attempted to use on the seat next to me, but was surprised to find the whole row TV's were inactive.",Economy Class,Boeing 777-300ER,3x4x3,February 2015,Family Leisure,0.8,0.6,0.6,0.6,1.0,True,emirates,Emirates,0.6,1.0,,,,,,isb dxb dxb isb outbound flight excellent new seat seat ample legroom great recline short hour flight perfect economy class return something different got old cabin soon sat difference felt legroom limited ife working seat cover torn worse seat recline due plane old got broken standard earphone attempted use seat next surprised find whole row tv inactive,"{'neg': 0.139, 'neu': 0.676, 'pos': 0.185, 'compound': 0.6486}",0.185,0.676,0.139,0.6486
